EnhetNivaa	Nasjonaltkode	Fylkekode	Kommunekode	Organisasjonsnummer	Nasjonalt	Fylke	Kommune	EnhetNavn	2023-24.Alle kjønn.Alle eierformer.Antall lærere
4	I	11	1108	974610922	Hele landet	Rogaland	Sandnes	Øygard ungdomsskole	45
3	I	11	1135	1135	Hele landet	Rogaland	Sauda	Alle skoler	72
4	I	11	1135	975275388	Hele landet	Rogaland	Sauda	Austarheim skule	20
4	I	11	1135	975275361	Hele landet	Rogaland	Sauda	Fløgstad skule	16
4	I	11	1135	875275402	Hele landet	Rogaland	Sauda	Risvoll skule	12
4	I	11	1135	974617285	Hele landet	Rogaland	Sauda	Sauda ungdomsskule	24
3	I	11	1111	1111	Hele landet	Rogaland	Sokndal	Alle skoler	61
4	I	11	1111	995865459	Hele landet	Rogaland	Sokndal	Sokndal skole	61
3	I	11	1124	1124	Hele landet	Rogaland	Sola	Alle skoler	445
4	I	11	1124	975275566	Hele landet	Rogaland	Sola	Dysjaland skule	44
4	I	11	1124	975275582	Hele landet	Rogaland	Sola	Grannes skole	34
4	I	11	1124	975275574	Hele landet	Rogaland	Sola	Haga skole	36
4	I	11	1124	975275558	Hele landet	Rogaland	Sola	Håland skole	21
4	I	11	1124	925910325	Hele landet	Rogaland	Sola	Kjerrberget ungdomsskole	36
4	I	11	1124	975275604	Hele landet	Rogaland	Sola	Røyneberg skole	30
4	I	11	1124	980419169	Hele landet	Rogaland	Sola	Sande skole	28
4	I	11	1124	975275612	Hele landet	Rogaland	Sola	Skadberg skole	54
4	I	11	1124	975275590	Hele landet	Rogaland	Sola	Sola skole	18
4	I	11	1124	875275542	Hele landet	Rogaland	Sola	Sola ungdomsskole	38
4	I	11	1124	975299112	Hele landet	Rogaland	Sola	Storevarden skole	37
4	I	11	1124	975267687	Hele landet	Rogaland	Sola	Tananger ungdomsskole	32
3	I	11	1103	1103	Hele landet	Rogaland	Stavanger	Alle skoler	2 028
4	I	11	1103	974611473	Hele landet	Rogaland	Stavanger	Auglend skole	54
4	I	11	1103	974611244	Hele landet	Rogaland	Stavanger	Austbø skole	32
4	I	11	1103	820332342	Hele landet	Rogaland	Stavanger	Biss Gausel	45
4	I	11	1103	918535705	Hele landet	Rogaland	Stavanger	Biss Sentrum AS	25
4	I	11	1103	974611414	Hele landet	Rogaland	Stavanger	Buøy skole	10
4	I	11	1103	874611662	Hele landet	Rogaland	Stavanger	Byfjord skole	36
4	I	11	1103	974611457	Hele landet	Rogaland	Stavanger	Eiganes skole	69
4	I	11	1103	975289249	Hele landet	Rogaland	Stavanger	Finnøy skule	40
4	I	11	1103	975275345	Hele landet	Rogaland	Stavanger	Fogn oppvekstsenter Avdeling skule	5
4	I	11	1103	974611805	Hele landet	Rogaland	Stavanger	Gausel skole	48
4	I	11	1103	874735582	Hele landet	Rogaland	Stavanger	Gautesete skole	44
4	I	11	1103	974611341	Hele landet	Rogaland	Stavanger	Godeset skole	30
4	I	11	1103	974611686	Hele landet	Rogaland	Stavanger	Gosen skole	54
4	I	11	1103	974611570	Hele landet	Rogaland	Stavanger	Hafrsfjord skole	27
4	I	11	1103	974611600	Hele landet	Rogaland	Stavanger	Hinna skole	32
4	I	11	1103	974611546	Hele landet	Rogaland	Stavanger	Hundvåg skole	35
4	I	11	1103	974180693	Hele landet	Rogaland	Stavanger	International School Of Stavanger Avd Undervisning	65
4	I	11	1103	973863843	Hele landet	Rogaland	Stavanger	Johannes læringssenter Flerspråklige Barn	108
4	I	11	1103	974611511	Hele landet	Rogaland	Stavanger	Jåtten skole	46
4	I	11	1103	974611465	Hele landet	Rogaland	Stavanger	Kampen skole	37
4	I	11	1103	974611597	Hele landet	Rogaland	Stavanger	Kannik skole	57
4	I	11	1103	998211794	Hele landet	Rogaland	Stavanger	Kristen friskole AS	32
4	I	11	1103	974611651	Hele landet	Rogaland	Stavanger	Kristianslyst skole	51
4	I	11	1103	874611492	Hele landet	Rogaland	Stavanger	Kvaleberg skole	31
4	I	11	1103	974611678	Hele landet	Rogaland	Stavanger	Kvernevik skole	41
4	I	11	1103	977506123	Hele landet	Rogaland	Stavanger	Lassa skole	30
4	I	11	1103	974611643	Hele landet	Rogaland	Stavanger	Lenden skole og ressurssenter	9
4	I	11	1103	983083269	Hele landet	Rogaland	Stavanger	Lunde skole	31
4	I	11	1103	974611562	Hele landet	Rogaland	Stavanger	Madlamark skole	43
4	I	11	1103	974611813	Hele landet	Rogaland	Stavanger	Madlavoll skole	55
4	I	11	1103	975275299	Hele landet	Rogaland	Stavanger	Mosterøy skole	23
4	I	11	1103	913461746	Hele landet	Rogaland	Stavanger	Norlights montessoriskole Stavanger AS	11
4	I	11	1103	974611422	Hele landet	Rogaland	Stavanger	Nylund skole	56
4	I	11	1103	986836195	Hele landet	Rogaland	Stavanger	Ombo oppvekstsenter Avdeling skule	4
4	I	11	1103	975275272	Hele landet	Rogaland	Stavanger	Rennesøy skule	25
4	I	11	1103	974611627	Hele landet	Rogaland	Stavanger	Revheim skole	37
4	I	11	1103	974611376	Hele landet	Rogaland	Stavanger	Roaldsøy skole	11
4	I	11	1103	975275353	Hele landet	Rogaland	Stavanger	Sjernarøy oppvekstsenter Avdeling skule	6
4	I	11	1103	874611832	Hele landet	Rogaland	Stavanger	Skeie skole	38
4	I	11	1103	974611848	Hele landet	Rogaland	Stavanger	Smiodden skole	22
4	I	11	1103	974611635	Hele landet	Rogaland	Stavanger	St. Svithun skole	41
4	I	11	1103	982944635	Hele landet	Rogaland	Stavanger	Stavanger Kristne grunnskole	18
4	I	11	1103	974154307	Hele landet	Rogaland	Stavanger	Steinerskolen Stavanger Grunnskole	26
4	I	11	1103	974611430	Hele landet	Rogaland	Stavanger	Storhaug skole	34
4	I	11	1103	974611589	Hele landet	Rogaland	Stavanger	Sunde skole	36
4	I	11	1103	974611538	Hele landet	Rogaland	Stavanger	Tasta skole	30
4	I	11	1103	984034547	Hele landet	Rogaland	Stavanger	Tastarustå skole	53
4	I	11	1103	974611619	Hele landet	Rogaland	Stavanger	Tastaveden skole	33
4	I	11	1103	977506077	Hele landet	Rogaland	Stavanger	Teinå skole	33
4	I	11	1103	874611522	Hele landet	Rogaland	Stavanger	Tjensvoll skole	33
4	I	11	1103	974611481	Hele landet	Rogaland	Stavanger	Ullandhaug skole	32
4	I	11	1103	974611406	Hele landet	Rogaland	Stavanger	Vardenes skole	35
4	I	11	1103	974611384	Hele landet	Rogaland	Stavanger	Vassøy skole	8
4	I	11	1103	974611503	Hele landet	Rogaland	Stavanger	Vaulen skole	59
4	I	11	1103	983618979	Hele landet	Rogaland	Stavanger	Vikevåg skule	26
4	I	11	1103	974611449	Hele landet	Rogaland	Stavanger	Våland skole	45
4	I	11	1103	916579632	Hele landet	Rogaland	Stavanger	Wang Ung Stavanger AS	31
3	I	11	1130	1130	Hele landet	Rogaland	Strand	Alle skoler	216
4	I	11	1130	975275493	Hele landet	Rogaland	Strand	Fjelltun skole	69
4	I	11	1130	975275507	Hele landet	Rogaland	Strand	Jørpeland ungdomsskole	37
4	I	11	1130	911769646	Hele landet	Rogaland	Strand	Kfskolen - Jørpeland	29
4	I	11	1130	975275515	Hele landet	Rogaland	Strand	Nordre Strand skole	10
4	I	11	1130	975275523	Hele landet	Rogaland	Strand	Tau skole	31
4	I	11	1130	975296830	Hele landet	Rogaland	Strand	Tau ungdomsskole	21
4	I	11	1130	911687100	Hele landet	Rogaland	Strand	Tryggheim Strand AS	19
3	I	11	1134	1134	Hele landet	Rogaland	Suldal	Alle skoler	83
4	I	11	1134	974617021	Hele landet	Rogaland	Suldal	Erfjord skule Avd skule	9
4	I	11	1134	874617032	Hele landet	Rogaland	Suldal	Jelsa oppvekstsenter Avd skule	5
4	I	11	1134	974617048	Hele landet	Rogaland	Suldal	Marvik skule Avd skule	7
4	I	11	1134	974617056	Hele landet	Rogaland	Suldal	Nesflaten oppvekstsenter Avd skule	4
4	I	11	1134	974617064	Hele landet	Rogaland	Suldal	Sand skule Avd skule	48
4	I	11	1134	974617080	Hele landet	Rogaland	Suldal	Vinjar skule Avd skule	10
3	I	11	1121	1121	Hele landet	Rogaland	Time	Alle skoler	330
4	I	11	1121	975275663	Hele landet	Rogaland	Time	Bryne skule	51
4	I	11	1121	975275671	Hele landet	Rogaland	Time	Bryne ungdomsskule	42
4	I	11	1121	875275712	Hele landet	Rogaland	Time	Frøyland skule	32
4	I	11	1121	875296752	Hele landet	Rogaland	Time	Frøyland ungdomsskule	23
4	I	11	1121	975275698	Hele landet	Rogaland	Time	Hognestad skule	9
4	I	11	1121	987900016	Hele landet	Rogaland	Time	Jærtun Lutherske friskule	20
4	I	11	1121	975299643	Hele landet	Rogaland	Time	Lye skule	26
4	I	11	1121	979150229	Hele landet	Rogaland	Time	Lye ungdomsskule	17
4	I	11	1121	975297381	Hele landet	Rogaland	Time	Rosseland skule	48
4	I	11	1121	975275728	Hele landet	Rogaland	Time	Undheim skule	10
4	I	11	1121	925977373	Hele landet	Rogaland	Time	Vardheia ungdomsskule	52
3	I	11	1146	1146	Hele landet	Rogaland	Tysvær	Alle skoler	176
4	I	11	1146	993260002	Hele landet	Rogaland	Tysvær	Frakkagjerd barneskole	31
4	I	11	1146	975290719	Hele landet	Rogaland	Tysvær	Frakkagjerd ungdomsskole	36
4	I	11	1146	975275248	Hele landet	Rogaland	Tysvær	Førland skule	8
4	I	11	1146	975275183	Hele landet	Rogaland	Tysvær	Førre skole	22
4	I	11	1146	875275232	Hele landet	Rogaland	Tysvær	Grinde skule	19
4	I	11	1146	975290700	Hele landet	Rogaland	Tysvær	Nedstrand barne- og ungdomsskule	16
4	I	11	1146	975289478	Hele landet	Rogaland	Tysvær	Straumen skule	10
4	I	11	1146	888466762	Hele landet	Rogaland	Tysvær	Sætre Gard	5
4	I	11	1146	875289462	Hele landet	Rogaland	Tysvær	Tysværvåg barne- og ungdomsskule	29
3	I	11	1151	1151	Hele landet	Rogaland	Utsira	Alle skoler	7
4	I	11	1151	975274926	Hele landet	Rogaland	Utsira	Utsira skole	7
3	I	11	1160	1160	Hele landet	Rogaland	Vindafjord	Alle skoler	139
4	I	11	1160	975281116	Hele landet	Rogaland	Vindafjord	Bjoa oppvekstsenter	4
4	I	11	1160	974618095	Hele landet	Rogaland	Vindafjord	Imsland skule	5
4	I	11	1160	974618117	Hele landet	Rogaland	Vindafjord	Sandeid skule	12
4	I	11	1160	974618133	Hele landet	Rogaland	Vindafjord	Skjold skule	31
4	I	11	1160	974618125	Hele landet	Rogaland	Vindafjord	Vats skule	12
4	I	11	1160	975281132	Hele landet	Rogaland	Vindafjord	Vik skule	4
4	I	11	1160	974618109	Hele landet	Rogaland	Vindafjord	Vikedal skule	20
4	I	11	1160	973938053	Hele landet	Rogaland	Vindafjord	Vågen skule	11
4	I	11	1160	975281124	Hele landet	Rogaland	Vindafjord	Ølen skule	40
2	I	54	0000	54	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Alle kommuner	Alle skoler	3 619
3	I	54	5403	5403	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Alta	Alle skoler	371
4	I	54	5403	982011019	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Alta	Alta Kristne grunnskole SA	24
4	I	54	5403	874065102	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Alta	Alta ungdomsskole	51
4	I	54	5403	975299198	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Alta	Aronnes skole	10
4	I	54	5403	975279804	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Alta	Bossekop skole	31
4	I	54	5403	975279790	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Alta	Elvebakken skole	30
4	I	54	5403	975299473	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Alta	Gakori skole	33
4	I	54	5403	915258360	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Alta	Haldde montessoriskole SA	10
4	I	54	5403	875324772	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Alta	Kaiskuru skole	20
4	I	54	5403	975294676	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Alta	Komsa skole	41
4	I	54	5403	975296253	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Alta	Kvalfjord skole	3
4	I	54	5403	975279758	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Alta	Leirbotn skole	3
4	I	54	5403	922863679	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Alta	Lom kompetansesenter	5
4	I	54	5403	975279766	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Alta	Rafsbotn skole	16
4	I	54	5403	974065118	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Alta	Saga skole	14
4	I	54	5403	984606060	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Alta	Sandfallet ungdomsskole	34
4	I	54	5403	975279839	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Alta	Talvik skole	12
4	I	54	5403	975279782	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Alta	Tverrelvdalen skole	20
4	I	54	5403	975279812	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Alta	Øvre Alta skole	14
3	I	54	5422	5422	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Balsfjord	Alle skoler	82
4	I	54	5422	974058804	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Balsfjord	Laksvatn oppvekstsenter Avd skole	10
4	I	54	5422	974058790	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Balsfjord	Nordkjosbotn skole	23
4	I	54	5422	974058758	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Balsfjord	Sand skole	18
4	I	54	5422	974058782	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Balsfjord	Storsteinnes skole	31
3	I	54	5416	5416	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Bardu	Alle skoler	66
4	I	54	5416	875285602	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Bardu	Bardu ungdomsskole	19
4	I	54	5416	975285634	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Bardu	Setermoen skole	39
4	I	54	5416	975285618	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Bardu	Øvre Bardu skole	8
3	I	54	5440	5440	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Berlevåg	Alle skoler	15
4	I	54	5440	974066904	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Berlevåg	Berlevåg skole	15
3	I	54	5443	5443	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Båtsfjord	Alle skoler	32
4	I	54	5443	874560502	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Båtsfjord	Båtsfjord skole	32
3	I	54	5441	5441	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Deatnu - Tana	Alle skoler	52
4	I	54	5441	975280233	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Deatnu - Tana	Boftsa oppvekstsenter Avdeling skole	5
4	I	54	5441	975299686	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Deatnu - Tana	Deanu Sàmeskuvla	19
4	I	54	5441	981449177	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Deatnu - Tana	Tana montessoriskole AS	6
4	I	54	5441	875280252	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Deatnu - Tana	Tanabru skole	22
3	I	54	5412	5412	Hele landet	Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku	Dielddanuorri - Tjeldsund	Alle skoler	74
